Product Type,Current stock ID,Product name,Condition,Brand,Model Number,Serial,paper_cart,Category,size,metal,weight,partners,Warehouse,unit,Vendor Doc Number,Supplier,dop,tags,Product Cost,Cost Code,Sale Price,MSRP,Quantity,Gallery Images,Thumbnail image,description,external_link,google_link,published,featured,Serial LTR,Age,Dial,Bezel,Band,Screw Count,Band Grade
Watch,W4982,W4982,Used,Rolex,69178,8998884,Yes,Datejust,26mm,Yellow Gold,73.10g,GCI,LA - Main,Per/Pc,235970,Ookura,2/15/2020,,"5,400.00","19,656.00","10,500.00","33,550.00",1,,,Datejust 26mm Quick Set Sapphire Yellow Gold,,,1,0,8M,1986,Champagne Diamond, Custom Diamond, President, 8s, C
Watch,W5005,W5005,Used,Rolex,1807,2902077,No,Day-Date,36mm,Yellow Gold,55.00g,GCI,LA - Main,Per/Pc,26082,Phil Abrams Fine Jewelry &Watches,3/9/2020,,"3,500.00","12,740.00","4,200.00","33,150.00",1,,,Day-Date 36 Non Quick Plastic,,,1,0,2M,1969,Champagne Linen Stick,Custom Diamond,Head Only,HO,HO
Watch,W5043,W5043,Used,Rolex,69173,R446398,Yes,Datejust,26mm,Steel and Yellow Gold,57.90g,GCI,LA - Main,Per/Pc,No. 0036213,Ookura,4/28/2020,,"2,100.00","7,644.00","3,500.00","8,700.00",1,,,Datejust 26 Quick Set Sapphire Two Tone,,,1,0,R,1988,Champagne Stick,Fluted YG,Jubilee D,7s,A
Watch,W5058,W5058,Used,Rolex,6917,5298705,No,Datejust,26mm,Yellow Gold,28.80g,GCI,LA - Main,Per/Pc,No. 0036206,Ookura,4/28/2020,,"1,400.00","5,096.00","5,500.00","23,850.00",1,,,Datejust 26 Non Quick Plastic Yellow Gold,,,1,0,5M,1977,Champagne Stick,Fluted YG, Head only, HO, HO
Watch,W5068,W5068,Used,Rolex,6610,359643,No,Explorer,36mm,Steel,76.30g,GCI,LA - Main,Per/Pc,#1041,J Marcus Jewelers Inc,5/20/2020,,"3,000.00","10,920.00","3,600.00",0,1,,,Explorer 36 Vintage Non Quick Plastic Steel,,,1,0,300K,1945,Black Standard, Smooth, Jubilee B, 0s, E
Watch,W5093,W5093,Used,Rolex,1803,5116805,No,Day-Date,36mm,Rose Gold,114.10g,GCI,LA - Main,Per/Pc,61120,Exposing Time Inc.,6/15/2020,,"8,000.00","29,120.00","23,500.00","31,350.00",1,,,Day-Date 36 Non Quick Plastic Rose Gold,,,1,0,5M,1977,Black Stick, Fluted RG, President, 3s,B
Watch,W5094,W5094,Used,Rolex,16520,P121323,No,Daytona,40mm,Steel,120.30g,H,LA - Main,Per/Pc,BuyBk 912911,Watch Empire,6/16/2020,,"13,500.00","49,140.00","16,200.00",0,1,,,Daytona Steel,,,1,0,P,2000,White Standard,, Oyster, 3s, A
Watch,W5125,W5125,Used,Rolex,1600,1216985,No,Datejust,36mm,Steel and Yellow Gold,44.70g,GCI,LA - Main,Per/Pc,#2037,M&B Consulting,6/4/2020,,"2,400.00","8,736.00","2,880.00","10,950.00",1,,,Datejust 36 Non Quick Plastic Two Tone,,,1,0,1M,1959,Silver Stick,Smooth,Head Only,HO,HO
Watch,W5160,W5160,Used,Rolex,79174,P413071,No,Datejust,26mm,Steel,51.80g,GCI,LA - Main,Per/Pc,BuyBk 912914,Zane's Watches,6/23/2020,,"2,800.00","10,192.00","6,000.00","15,150.00",1,,,Datejust 26 Sapphire Steel,,,1,0,P,2000,Silver Jubilee Diamond, Custom Diamond, Oyster, 4s, A
Watch,W5166,W5166,Used,Rolex,69173,X861965,Yes,Datejust,26mm,Steel and Yellow Gold,55.50g,GCI,LA - Main,Per/Pc,762020,"Doug Gruenberg, Inc.",7/6/2020,,"2,500.00","9,100.00","3,500.00","8,700.00",1,,,Datejust 26 Sapphite Two Tone,,,1,0,X,1993,Champagne Stick,Fluted YG,Jubilee D,5s,A
Watch,W5181,W5181,Used,Rolex,178271,Z752315,No,Datejust,31mm,Steel and Rose Gold,38.80g,GCI,LA - Main,Per/Pc,638,"AFC Watches, Llc.",7/9/2020,,"7,500.00","27,300.00","9,000.00","12,050.00",1,,,Datejust 31 New Style Two Tone,,,1,0,Z,2006,Silver Jubilee Diamond, Fluted RG, Head only, HO, HO
Watch,W5204,W5204,Used,Rolex,179160,Z137905,No,Datejust,26mm,Steel,66.30g,GCI,LA - Main,Per/Pc,71820,"CSP Wholesale, Inc.",7/18/2020,,"3,050.00","11,102.00","5,250.00","6,100.00",1,,,Datejust 26 New Style Steel Oysterclasp,,,1,0,Z,2006,Black Index, Smooth, Oyster, 3s, A
Watch,W5206,W5206,Used,Rolex,69268,L355637,No,Datejust,26mm,Yellow Gold,72.60g,GCI,LA - Main,Per/Pc,#8665,Phigora,7/20/2020,,"5,950.00","21,658.00","9,000.00","31,600.00",1,,,Datejust 26 Quick Set Yellow Gold,,,1,0,L,1989,Champagne Roman, Diamond, President, 5s,B
Watch,W5219,W5219,Used,Rolex,179173,D923394,No,Datejust,26mm,Steel and Yellow Gold,75.50g,GCI,LA - Main,Per/Pc,7202020,Time Wise Watches,7/20/2020,,"4,595.00","16,726.00","7,500.00","10,150.00",1,,,Datejust 26 New Style Two Tone Oysterclasp,,,1,0,D,2005,White Jubilee Diamond,Fluted YG, Oyster, 4s, A
Watch,W5223,W5223,Used,Rolex,116523,V334732,Yes,Daytona,40mm,Steel and Yellow Gold,153.90g,GCI,LA - Main,Per/Pc,8671,Phigora,7/21/2020,,"13,000.00","47,320.00","19,000.00","17,400.00",1,,,Daytona 40 Two Tone,,,1,0,V,2008,Silver Index, Standard YG, Oyster, 5s, A
Watch,W5251,W5251,Used,Rolex,68273,L782147,Yes,Datejust,31mm,Steel and Yellow Gold,68.20g,GCI,LA - Main,Per/Pc,7232020,"Doug Gruenberg, Inc.",7/23/2020,,"4,250.00","15,470.00","6,950.00","12,350.00",1,,,Datejust 31 Quick Set Sapphire Two Tone,,,1,0,L,1991,Champagne Diamond/Roman,Fluted YG, Jubilee D, 2s, A
Watch,W5253,W5253,Used,Rolex,15200,U418570,Yes,Date,34mm,Steel,92.30g,GCI,LA - Main,Per/Pc,7232020,"Doug Gruenberg, Inc.",7/23/2020,,"3,250.00","11,830.00","5,500.00","6,500.00",1,,,Date 34 Quick Set Sapphire Steel,,,1,0,U,1998,Silver Stick, Smooth, Oyster, 4s,B
Watch,W5258,W5258,Used,Rolex,6611B,432475,No,Day-Date,36mm,Yellow Gold,49.30g,GCI,LA - Main,Per/Pc,INV21503,"Sdot Watches, Llc.",7/28/2020,,"4,700.00","17,108.00","8,500.00",0,1,,,Day-Date 36 Non Quick Plastic Yellow Gold,,,1,0,400K,1946,Beige Stick,Fluted YG, Head only, HO, HO
Watch,W5260,W5260,Used,Rolex,116203,F384247,Yes,Datejust,36mm,Steel and Yellow Gold,131.70g,GCI,LA - Main,Per/Pc,398445,ICM Trading Inc.,7/27/2020,,"6,700.00","24,388.00","11,000.00","10,950.00",1,,,Datejust 36 New Style Tw Tone Oysterclasp,,,1,0,F,2006,Ivory Piramid Roman, Smooth, Jubilee D, 5s, A
Watch,W5265,W5265,Used,Rolex,178274,84X80598,Yes,Datejust,31mm,Steel,81.40g,GCI,LA - Main,Per/Pc,BN-53756,Boneta Inc.,7/24/2020,,"6,850.00","24,934.00","8,220.00","9,750.00",1,,,Datejust 31 New Style Steel Crownclasp,,,1,0,SCR,2014,Black Diamond, Fluted WG, Jubilee D, 5s, A
Watch,W5268,W5268,Used,Rolex,178341,C8J62728,No,Datejust,31mm,Steel and Rose Gold,98.40g,GCI,LA - Main,Per/Pc,BN-53851,Boneta Inc.,7/28/2020,,"7,900.00","28,756.00","12,500.00","13,250.00",1,,,Datejust 31 New Style Two Tone Crownclasp 24 Diamond,,,1,0,SCR,Mix,Pink Index, Standard 24 Diamonds, Oyster, 5s, A
Watch,W5274,W5274,Used,Rolex,79173,A962259,No,Datejust,26mm,Steel and Yellow Gold,56.10g,GCI,LA - Main,Per/Pc,10058,Intl House of Time Inc.,7/27/2020,,"2,775.00","10,101.00","5,000.00","8,700.00",1,,,Datejust 26 Quick Set Sapphire Two Tone,,,1,0,A,1999,White Roman,Fluted YG, Jubilee D, 5s, C
Watch,W5284,W5284,Used,Rolex,1803,2170903,No,Day-Date,36mm,Yellow Gold,57.60g,GCI,LA - Main,Per/Pc,INV21502,"Sdot Watches, Llc.",7/27/2020,,"4,700.00","17,108.00","5,640.00","31,350.00",1,,,Day-Date 36 Non Quick Plastic Yellow Gold,,,1,0,2M,1966,Champagne Stick,Smooth,Head Only,HO,HO
